try,time,mouseMoveDistace,miss,13,38,25
1,550.0,242.0,0
2,451.0,241.32,0
3,479.0,261.67,0
4,549.0,224.45,0
5,460.0,211.54,0
6,509.0,212.72,0
7,390.0,218.02,0
8,589.0,223.39,0
9,430.0,233.94,0
10,460.0,241.62,0
11,629.0,238.66,0
12,769.0,225.86,0
13,330.0,283.71,1
