try,time,mouseMoveDistace,miss,13,34,34
1,1021.0,463.3,1
2,559.0,50.48,1
3,9.0,16.76,1
4,1309.0,377.96,0
5,880.0,443.55,1
6,719.0,469.79,1
7,691.0,451.07,0
8,719.0,436.57,0
9,780.0,450.85,0
10,1021.0,438.32,0
11,886.0,427.33,0
12,900.0,416.93,1
13,719.0,408.5,1
