try,time,mouseMoveDistace,miss,13,36,38
1,730.0,629.59,1
2,860.0,608.1,1
3,968.0,624.43,1
4,1020.0,585.72,1
5,1369.0,605.54,0
6,1060.0,629.38,0
7,869.0,629.2,0
8,1099.0,651.94,0
9,1170.0,641.3,0
10,998.0,631.16,0
11,980.0,642.15,0
12,850.0,634.93,0
13,819.0,630.75,0
