try,time,mouseMoveDistace,miss,13,37,1
1,760.0,670.77,0
2,630.0,642.89,0
3,619.0,662.33,0
4,600.0,698.72,1
5,700.0,687.33,0
6,679.0,693.64,0
7,621.0,647.2,0
8,669.0,603.25,0
9,779.0,670.37,0
10,800.0,629.54,0
11,729.0,598.25,0
12,645.0,646.7,0
13,669.0,653.91,0
