try,time,mouseMoveDistace,miss,13,37,22
1,689.0,641.14,0
2,660.0,626.48,0
3,679.0,631.62,0
4,560.0,730.84,1
5,849.0,720.68,0
6,659.0,612.47,0
7,630.0,628.97,0
8,609.0,693.17,0
9,620.0,664.4,0
10,760.0,624.13,0
11,630.0,630.47,0
12,1159.0,611.67,0
13,620.0,653.07,0
