try,time,mouseMoveDistace,miss,13,38,42
1,491.0,245.03,0
2,318.0,255.16,0
3,401.0,223.44,1
4,479.0,155.4,0
5,381.0,237.95,0
6,560.0,239.08,0
7,457.0,199.22,0
8,398.0,221.45,0
9,469.0,260.42,0
10,390.0,266.11,0
11,480.0,215.87,0
12,369.0,163.0,1
13,887.0,109.66,0
