try,time,mouseMoveDistace,miss,13,38,7
1,630.0,258.6,0
2,570.0,243.26,1
3,511.0,238.89,0
4,509.0,274.42,0
5,660.0,274.61,0
6,740.0,244.64,0
7,590.0,223.0,0
8,510.0,219.92,0
9,639.0,216.9,1
10,630.0,232.77,0
11,670.0,261.84,0
12,840.0,267.08,0
13,987.0,254.95,0
